POS	iSAFE	DAF
134357577	0.00584128245424	0.0656565656566
134378115	0.0055268043058	0.893939393939
134378340	0.00531554608375	0.888888888889
134378617	0.0055268043058	0.893939393939
134379968	0.00531554608375	0.888888888889
134380330	0.00531554608375	0.888888888889
134389639	0.0055268043058	0.893939393939
134393846	0.0055268043058	0.893939393939
134393854	0.0055268043058	0.893939393939
134394597	0.0055268043058	0.893939393939
134405462	0.00531554608375	0.888888888889
134409912	0.00531554608375	0.888888888889
134409952	0.00531554608375	0.888888888889
134410530	0.00531554608375	0.888888888889
134428738	0.00996051687886	0.606060606061
134428998	0.00996051687886	0.606060606061
134431078	0.00545170967005	0.626262626263
134444490	0.0134237802369	0.227272727273
134448827	0.0134237802369	0.227272727273
134457411	0.0134237802369	0.227272727273
134463503	0.0114196868753	0.232323232323
134464565	0.0114196868753	0.232323232323
134465812	0.0114196868753	0.232323232323
134466038	0.0114842698064	0.222222222222
134473174	0.0114842698064	0.222222222222
134474637	0.00311333678377	0.757575757576
134487163	0.00476928906517	0.59595959596
134492941	0.00978946189668	0.0707070707071
134495020	0.0103770050359	0.222222222222
134495807	0.0121471977756	0.217171717172
134498958	0.0121471977756	0.217171717172
134503213	0.00475152709373	0.838383838384
134503462	0.0113668736172	0.212121212121
134506084	0.0113668736172	0.212121212121
134507782	0.00475152709373	0.838383838384
134507904	0.00475152709373	0.838383838384
134510949	0.0113668736172	0.212121212121
134521148	0.0113668736172	0.212121212121
134525790	0.0245595488401	0.0858585858586
134527600	0.0245595488401	0.0858585858586
134528895	0.0113668736172	0.212121212121
134531622	0.0113668736172	0.212121212121
134532014	0.0245595488401	0.0858585858586
134533192	0.0122517933595	0.126262626263
134536779	0.00964961168706	0.40404040404
134537548	0.0122517933595	0.126262626263
134541742	0.0112281238609	0.217171717172
134549876	0.0112281238609	0.217171717172
134552128	0.0112772859618	0.39898989899
134553747	0.0112772859618	0.39898989899
134555128	0.0112772859618	0.39898989899
134555356	0.0112281238609	0.217171717172
134555719	0.0112281238609	0.217171717172
134560960	0.0267895851175	0.0909090909091
134567752	0.0306456658156	0.207070707071
134568461	0.0328304936556	0.20202020202
134568767	0.0159080071327	0.611111111111
134568892	0.0159080071327	0.611111111111
134569014	0.0159080071327	0.611111111111
134577255	0.0376424997115	0.19696969697
134578508	0.0267895851175	0.0909090909091
134582082	0.0376424997115	0.19696969697
134583257	0.0385541352783	0.161616161616
134587987	0.00491666455209	0.489898989899
134588970	0.00491666455209	0.489898989899
134589381	0.00491666455209	0.489898989899
134589401	0.00491666455209	0.489898989899
134589414	0.00491666455209	0.489898989899
134592089	0.00483130643062	0.494949494949
134592866	0.00465686553852	0.5
134595778	0.00465686553852	0.5
134603157	0.00487443063214	0.5
134604686	0.00467852340642	0.505050505051
134628634	0.0106699913147	0.414141414141
134632599	0.0105034675073	0.409090909091
134632921	0.0105034675073	0.409090909091
134633660	0.0109519984144	0.40404040404
134637221	0.0105034675073	0.409090909091
134639639	0.0109519984144	0.40404040404
134640951	0.00931040645977	0.560606060606
134641508	0.00931040645977	0.560606060606
134641768	0.0109519984144	0.40404040404
134653034	0.00760737965773	0.510101010101
134654691	0.00760737965773	0.510101010101
134655147	0.00760737965773	0.510101010101
134657740	0.00760737965773	0.510101010101
134666800	0.00879235126062	0.393939393939
134675215	0.0235286239748	0.146464646465
134678803	0.0068031531279	0.520202020202
134680973	0.0068031531279	0.520202020202
134683391	0.0068031531279	0.520202020202
134689232	0.0068031531279	0.520202020202
134690214	0.0068031531279	0.520202020202
134690295	0.0068031531279	0.520202020202
134691450	0.0068031531279	0.520202020202
134701186	0.0235286239748	0.146464646465
134703209	0.0068031531279	0.520202020202
134705500	0.0068031531279	0.520202020202
134708496	0.0068031531279	0.520202020202
134709819	0.0121007730314	0.464646464646
134719720	0.0176344760667	0.222222222222
134725354	0.0176344760667	0.222222222222
134727440	0.0239240219774	0.242424242424
134729048	0.00471728359341	0.393939393939
134741661	0.0148041906974	0.227272727273
134744553	0.00420000006053	0.393939393939
134745947	0.0046899089015	0.388888888889
134745948	0.0046899089015	0.388888888889
134747931	0.0046899089015	0.388888888889
134751300	0.0101307097552	0.59595959596
134753056	0.00967963952865	0.60101010101
134756627	0.0101307097552	0.59595959596
134757423	0.0101615410376	0.611111111111
134761182	0.0101307097552	0.59595959596
134762115	0.0104237754032	0.555555555556
134762977	0.0110618385843	0.479797979798
134763746	0.0110618385843	0.479797979798
134765404	0.0214182538792	0.207070707071
134767707	0.0148679114338	0.560606060606
134768062	0.0148679114338	0.560606060606
134769759	0.0148679114338	0.560606060606
134769799	0.0148679114338	0.560606060606
134778035	0.0148679114338	0.560606060606
134778130	0.0148679114338	0.560606060606
134787131	0.0148679114338	0.560606060606
134792219	0.0148679114338	0.560606060606
134792531	0.0118279256389	0.712121212121
134793571	0.0148679114338	0.560606060606
134794921	0.0118279256389	0.712121212121
134796080	0.0148679114338	0.560606060606
134799745	0.0109719431946	0.752525252525
134799928	0.0148679114338	0.560606060606
134800060	0.0109719431946	0.752525252525
134801532	0.0109719431946	0.752525252525
134803134	0.0148679114338	0.560606060606
134805169	0.0148679114338	0.560606060606
134805947	0.0148679114338	0.560606060606
134817016	0.010666609352	0.727272727273
134817957	0.0151527359483	0.565656565657
134819632	0.0151527359483	0.565656565657
134822246	0.0144034084169	0.580808080808
134830761	0.0167079201772	0.560606060606
134831118	0.0167079201772	0.560606060606
134844240	0.0103539916992	0.747474747475
134844756	0.0103539916992	0.747474747475
134847518	0.0125611479114	0.676767676768
134848764	0.0103539916992	0.747474747475
134848992	0.0103539916992	0.747474747475
134854659	0.0101697176593	0.752525252525
134861320	0.0155535376111	0.79797979798
134861399	0.0155535376111	0.79797979798
134864344	0.0174442620512	0.813131313131
134864518	0.0174442620512	0.813131313131
134865196	0.0147739025008	0.79797979798
134866574	0.0161099556313	0.792929292929
134867244	0.0161099556313	0.792929292929
134870080	0.0161099556313	0.792929292929
134870498	0.0161099556313	0.792929292929
134871884	0.0161099556313	0.792929292929
134872561	0.0161099556313	0.792929292929
134891373	0.0118775407223	0.757575757576
134899409	0.0597682406006	0.333333333333
134901659	0.0203840459006	0.757575757576
134906898	0.0151853828845	0.80303030303
134907794	0.0151007921263	0.808080808081
134912114	0.0344942959698	0.429292929293
134912172	0.0540412735385	0.348484848485
134912243	0.0391934193209	0.39898989899
134913373	0.0391934193209	0.39898989899
134914416	0.0140315575629	0.808080808081
134917005	0.0391934193209	0.39898989899
134918734	0.0148879085895	0.777777777778
134919683	0.0148879085895	0.777777777778
134920004	0.0148879085895	0.777777777778
134930236	0.041612953053	0.393939393939
134937015	0.0268060110784	0.707070707071
134939315	0.0268060110784	0.707070707071
134949525	0.0679402314223	0.368686868687
134958227	0.0897853143882	0.323232323232
134958444	0.0897853143882	0.323232323232
134963862	0.0415499379001	0.530303030303
134963892	0.0415499379001	0.530303030303
134972732	0.0897853143882	0.323232323232
134973012	0.0862428983967	0.333333333333
134973418	0.0491721790333	0.5
134979966	0.0527611562613	0.434343434343
134988860	0.0889586643444	0.333333333333
134989425	0.0468827098285	0.161616161616
134992421	0.0803819653549	0.348484848485
134992636	0.0801957833845	0.353535353535
134992922	0.0699871141709	0.363636363636
134994080	0.0406615283163	0.722222222222
134994119	0.0801957833845	0.353535353535
134996772	0.0483368287111	0.590909090909
135001595	0.0466460240213	0.550505050505
135002729	0.0760473189639	0.353535353535
135012845	0.0589147263461	0.262626262626
135016980	0.0244496196401	0.722222222222
135033796	0.0396225738754	0.707070707071
135033797	0.0396225738754	0.707070707071
135035415	0.0443941362189	0.777777777778
135036696	0.048512390577	0.767676767677
135038230	0.0434566173988	0.772727272727
135044562	0.0470898090107	0.777777777778
135048531	0.0443941362189	0.777777777778
135055880	0.0470898090107	0.777777777778
135058732	0.0919164131101	0.419191919192
135058880	0.093003634667	0.39898989899
135065943	0.0495081976325	0.772727272727
135067102	0.0495081976325	0.772727272727
135067289	0.0495081976325	0.772727272727
135067753	0.0495081976325	0.772727272727
135068794	0.0495081976325	0.772727272727
135069472	0.0495081976325	0.772727272727
135069791	0.0495081976325	0.772727272727
135073476	0.0495081976325	0.772727272727
135076641	0.0495081976325	0.772727272727
135096370	0.085578862385	0.40404040404
135105378	0.0479465948432	0.737373737374
135105560	0.0479465948432	0.737373737374
135106232	0.0487524242341	0.712121212121
135135102	0.0657985413475	0.691919191919
135139055	0.064041637491	0.681818181818
135139506	0.0699768506864	0.676767676768
135142976	0.0505215893224	0.732323232323
135144454	0.0699768506864	0.676767676768
135145543	0.0699768506864	0.676767676768
135153547	0.0699768506864	0.676767676768
135154312	0.0699768506864	0.676767676768
135154441	0.0699768506864	0.676767676768
135156736	0.0613778385421	0.691919191919
135163759	0.137542558562	0.388888888889
135191365	0.175865830194	0.353535353535
135199716	0.175865830194	0.353535353535
135203162	0.13346426867	0.39898989899
135205735	0.12132851727	0.40404040404
135208077	0.12132851727	0.40404040404
135212819	0.111109617412	0.606060606061
135214825	0.116460393126	0.580808080808
135216739	0.109545441355	0.60101010101
135219539	0.112140014813	0.611111111111
135221034	0.112140014813	0.611111111111
135223211	0.109545441355	0.60101010101
135225844	0.109545441355	0.60101010101
135227650	0.109545441355	0.60101010101
135232012	0.109545441355	0.60101010101
135232778	0.109545441355	0.60101010101
135237193	0.109545441355	0.60101010101
135238733	0.0978854485692	0.60101010101
135239166	0.0764647928571	0.676767676768
135241272	0.0892756080589	0.631313131313
135246202	0.0892756080589	0.631313131313
135249140	0.0892756080589	0.631313131313
135256586	0.0864531388306	0.621212121212
135260071	0.0864531388306	0.621212121212
135263902	0.0864531388306	0.621212121212
135265700	0.0864531388306	0.621212121212
135267285	0.0864531388306	0.621212121212
135268510	0.0864531388306	0.621212121212
135270039	0.0864531388306	0.621212121212
135274256	0.0864531388306	0.621212121212
135278207	0.0896962367371	0.616161616162
135279277	0.0896962367371	0.616161616162
135280039	0.0884709308226	0.621212121212
135284038	0.199421435568	0.419191919192
135284307	0.184183562021	0.424242424242
135285279	0.199421435568	0.419191919192
135287914	0.199421435568	0.419191919192
135288740	0.199421435568	0.419191919192
135291135	0.21466070895	0.414141414141
135295180	0.21466070895	0.414141414141
135295619	0.21466070895	0.414141414141
135298862	0.190359177235	0.429292929293
135300858	0.190359177235	0.429292929293
135300861	0.190359177235	0.429292929293
135343290	0.190259105673	0.520202020202
135343934	0.174941971032	0.505050505051
135353183	0.145131149701	0.525252525253
135357705	0.211928317486	0.489898989899
135362505	0.145131149701	0.525252525253
135365413	0.108601137861	0.479797979798
135367031	0.115777014086	0.5
135367656	0.145131149701	0.525252525253
135372159	0.181719091258	0.510101010101
135372951	0.233225441857	0.439393939394
135376072	0.145131149701	0.525252525253
135386474	0.183420971195	0.515151515152
135394404	0.147250448638	0.530303030303
135406395	0.213583673861	0.494949494949
135408637	0.213583673861	0.494949494949
135414970	0.0726066883232	0.919191919192
135415228	0.0726066883232	0.919191919192
135417350	0.147250448638	0.530303030303
135420237	0.213583673861	0.494949494949
135429288	0.264032957308	0.40404040404
135430709	0.147250448638	0.530303030303
135431057	0.147250448638	0.530303030303
135432066	0.147250448638	0.530303030303
135432180	0.147250448638	0.530303030303
135446390	0.262752688852	0.424242424242
135451302	0.220050643518	0.525252525253
135456759	0.261270161103	0.39898989899
135479980	0.261270161103	0.39898989899
135480924	0.109567262716	0.792929292929
135481278	0.26034357135	0.414141414141
135481625	0.109567262716	0.792929292929
135498924	0.270523315105	0.409090909091
135515492	0.202231739464	0.545454545455
135534794	0.186918625525	0.712121212121
135536808	0.186918625525	0.712121212121
135537119	0.215875788987	0.621212121212
135537898	0.188971102118	0.631313131313
135538418	0.155327020549	0.727272727273
135539967	0.215875788987	0.621212121212
135540231	0.186918625525	0.712121212121
135540546	0.215875788987	0.621212121212
135543649	0.186918625525	0.712121212121
135545282	0.186918625525	0.712121212121
135547289	0.186918625525	0.712121212121
135557737	0.186918625525	0.712121212121
135581512	0.215875788987	0.621212121212
135592245	0.215875788987	0.621212121212
135594699	0.182668340578	0.707070707071
135599009	0.309169249477	0.520202020202
135599381	0.309169249477	0.520202020202
135599739	0.299942665383	0.570707070707
135600418	0.309169249477	0.520202020202
135602601	0.309169249477	0.520202020202
135603690	0.309169249477	0.520202020202
135607333	0.309169249477	0.520202020202
135609746	0.309169249477	0.520202020202
135610154	0.309169249477	0.520202020202
135612448	0.309169249477	0.520202020202
135616346	0.309169249477	0.520202020202
135616385	0.309169249477	0.520202020202
135616621	0.309169249477	0.520202020202
135618982	0.309169249477	0.520202020202
135637338	0.313770115015	0.530303030303
135654338	0.32017088382	0.535353535354
135657471	0.32017088382	0.535353535354
135661747	0.32017088382	0.535353535354
135662016	0.32017088382	0.535353535354
135664556	0.307644451852	0.525252525253
135665461	0.32017088382	0.535353535354
135666553	0.32017088382	0.535353535354
135667053	0.32017088382	0.535353535354
135667201	0.32017088382	0.535353535354
135671302	0.32017088382	0.535353535354
135672187	0.304188505864	0.520202020202
135689188	0.327299125525	0.464646464646
135694379	0.296016378136	0.545454545455
135694848	0.296016378136	0.545454545455
135705558	0.334396939073	0.469696969697
135706758	0.296016378136	0.545454545455
135707513	0.192495744905	0.712121212121
135711516	0.296016378136	0.545454545455
135713703	0.296016378136	0.545454545455
135715957	0.296016378136	0.545454545455
135717997	0.296016378136	0.545454545455
135719132	0.296016378136	0.545454545455
135720715	0.296016378136	0.545454545455
135755629	0.332056140872	0.5
135758520	0.27678495881	0.80303030303
135760244	0.254052026163	0.722222222222
135762061	0.289862270378	0.707070707071
135762429	0.289862270378	0.707070707071
135766072	0.27678495881	0.80303030303
135768352	0.289862270378	0.707070707071
135771974	0.39821313886	0.641414141414
135773420	0.27678495881	0.80303030303
135774681	0.27678495881	0.80303030303
135776430	0.27678495881	0.80303030303
135778656	0.27678495881	0.80303030303
135780168	0.27678495881	0.80303030303
135780587	0.27678495881	0.80303030303
135781301	0.27678495881	0.80303030303
135782456	0.27678495881	0.80303030303
135785066	0.268292704792	0.79797979798
135789472	0.27678495881	0.80303030303
135789682	0.27678495881	0.80303030303
135793565	0.27678495881	0.80303030303
135793684	0.27678495881	0.80303030303
135794367	0.27678495881	0.80303030303
135795040	0.27678495881	0.80303030303
135795095	0.27678495881	0.80303030303
135795595	0.27678495881	0.80303030303
135796000	0.27678495881	0.80303030303
135796410	0.27678495881	0.80303030303
135796965	0.27678495881	0.80303030303
135802028	0.278207177226	0.79797979798
135837906	0.441094497237	0.590909090909
135859371	0.408053659699	0.636363636364
135877562	0.408053659699	0.636363636364
135907088	0.441094497237	0.590909090909
135909462	0.27678495881	0.80303030303
135911422	0.413483589552	0.626262626263
135912977	0.27678495881	0.80303030303
135914038	0.27678495881	0.80303030303
135915358	0.408053659699	0.636363636364
135921839	0.27678495881	0.80303030303
135925002	0.27678495881	0.80303030303
135928312	0.27678495881	0.80303030303
135933317	0.26822503414	0.919191919192
135933921	0.26822503414	0.919191919192
135939824	0.26822503414	0.919191919192
135941503	0.26822503414	0.919191919192
135943900	0.26822503414	0.919191919192
135945474	0.26822503414	0.919191919192
135949715	0.26822503414	0.919191919192
135954405	0.408053659699	0.636363636364
135954797	0.426382744383	0.590909090909
135956745	0.26822503414	0.919191919192
135980201	0.26822503414	0.919191919192
135981554	0.26822503414	0.919191919192
135984172	0.27678495881	0.80303030303
135988127	0.26822503414	0.919191919192
135993925	0.26822503414	0.919191919192
135995073	0.408053659699	0.636363636364
135995079	0.381524922266	0.651515151515
136002500	0.313759899217	0.686868686869
136016079	0.27678495881	0.80303030303
136022798	0.408053659699	0.636363636364
136027264	0.27678495881	0.80303030303
136047387	0.26822503414	0.919191919192
136052004	0.27678495881	0.80303030303
136052898	0.26822503414	0.919191919192
136054815	0.26822503414	0.919191919192
136055275	0.26822503414	0.919191919192
136056285	0.26822503414	0.919191919192
136058820	0.408053659699	0.636363636364
136061560	0.26822503414	0.919191919192
136063685	0.26822503414	0.919191919192
136068890	0.26822503414	0.919191919192
136069060	0.26822503414	0.919191919192
136072179	0.26822503414	0.919191919192
136074233	0.26822503414	0.919191919192
136080721	0.26822503414	0.919191919192
136092061	0.413483589552	0.626262626263
136100473	0.27678495881	0.80303030303
136110835	0.26822503414	0.919191919192
136122622	0.26822503414	0.919191919192
136123014	0.26822503414	0.919191919192
136123848	0.25096218049	0.914141414141
136127950	0.26822503414	0.919191919192
136128630	0.26822503414	0.919191919192
136129630	0.26822503414	0.919191919192
136135383	0.26822503414	0.919191919192
136136224	0.26822503414	0.919191919192
136136366	0.26822503414	0.919191919192
136136440	0.26822503414	0.919191919192
136138145	0.26822503414	0.919191919192
136140304	0.39839187989	0.636363636364
136140568	0.26822503414	0.919191919192
136142092	0.254993831446	0.914141414141
136147948	0.26822503414	0.919191919192
136166536	0.27678495881	0.80303030303
136169799	0.27678495881	0.80303030303
136171649	0.26822503414	0.919191919192
136173220	0.26822503414	0.919191919192
136173735	0.26822503414	0.919191919192
136174552	0.26822503414	0.919191919192
136176540	0.425848424417	0.590909090909
136191314	0.27678495881	0.80303030303
136228887	0.27678495881	0.80303030303
136228929	0.26822503414	0.919191919192
136229438	0.26822503414	0.919191919192
136238453	0.27678495881	0.80303030303
136265188	0.234599263511	0.90404040404
136273578	0.403877958095	0.626262626263
136288273	0.27678495881	0.80303030303
136290663	0.251182008757	0.914141414141
136292425	0.27678495881	0.80303030303
136321951	0.27678495881	0.80303030303
136322676	0.413483589552	0.626262626263
136324564	0.243739120035	0.777777777778
136328890	0.441094497237	0.590909090909
136376515	0.27678495881	0.80303030303
136381348	0.441094497237	0.590909090909
136388473	0.257452450254	0.863636363636
136398174	0.408053659699	0.636363636364
136402117	0.406409775744	0.631313131313
136403749	0.408053659699	0.636363636364
136407479	0.417117883243	0.621212121212
136409073	0.408053659699	0.636363636364
136410299	0.408053659699	0.636363636364
136413359	0.408053659699	0.636363636364
136416941	0.408053659699	0.636363636364
136418348	0.408053659699	0.636363636364
136420690	0.408053659699	0.636363636364
136422171	0.408053659699	0.636363636364
136428460	0.408053659699	0.636363636364
136429366	0.432023863167	0.590909090909
136439090	0.408053659699	0.636363636364
136439517	0.408053659699	0.636363636364
136455600	0.408053659699	0.636363636364
136456642	0.380335436985	0.616161616162
136462441	0.408053659699	0.636363636364
136470714	0.408053659699	0.636363636364
136474098	0.408053659699	0.636363636364
136494186	0.390032439723	0.656565656566
136495300	0.390032439723	0.656565656566
136495619	0.390032439723	0.656565656566
136499166	0.390032439723	0.656565656566
136502792	0.390032439723	0.656565656566
136503157	0.390032439723	0.656565656566
136507039	0.390032439723	0.656565656566
136511575	0.390032439723	0.656565656566
136518103	0.390032439723	0.656565656566
136521514	0.390032439723	0.656565656566
136522675	0.390032439723	0.656565656566
136603276	0.395264746283	0.651515151515
136608231	0.395264746283	0.651515151515
136608646	0.441094497237	0.590909090909
136609975	0.395264746283	0.651515151515
136610598	0.395264746283	0.651515151515
136611624	0.395264746283	0.651515151515
136613780	0.395264746283	0.651515151515
136614255	0.395264746283	0.651515151515
136614813	0.395264746283	0.651515151515
136616754	0.441094497237	0.590909090909
136617524	0.395264746283	0.651515151515
136617805	0.421689730847	0.616161616162
136622216	0.395264746283	0.651515151515
136625602	0.395264746283	0.651515151515
136629911	0.395264746283	0.651515151515
136630757	0.395264746283	0.651515151515
136630989	0.395264746283	0.651515151515
136631031	0.395264746283	0.651515151515
136633771	0.395264746283	0.651515151515
136638216	0.395264746283	0.651515151515
136641882	0.395264746283	0.651515151515
136643555	0.395264746283	0.651515151515
136658345	0.395264746283	0.651515151515
136670298	0.395264746283	0.651515151515
136682274	0.395264746283	0.651515151515
136685228	0.395264746283	0.651515151515
136707982	0.43624822083	0.590909090909
136740900	0.395264746283	0.651515151515
136775898	0.379042957275	0.646464646465
136784344	0.377145625776	0.631313131313
136787402	0.384686267467	0.636363636364
136789259	0.392159814288	0.621212121212
136806774	0.33317729431	0.661616161616
136806959	0.33317729431	0.661616161616
136808949	0.392159814288	0.621212121212
136809033	0.392159814288	0.621212121212
136812931	0.37492826685	0.611111111111
136817088	0.396098662468	0.611111111111
136817616	0.371632794447	0.621212121212
136818006	0.396098662468	0.611111111111
136820076	0.394114853986	0.606060606061
136820960	0.396098662468	0.611111111111
136854988	0.207551274026	0.550505050505
136857158	0.146530880273	0.232323232323
136860740	0.11760932745	0.656565656566
136861225	0.11760932745	0.656565656566
136880474	0.0630655543685	0.616161616162
136884679	0.0599508380741	0.611111111111
136895508	0.195974796049	0.671717171717
136899859	0.152246945859	0.494949494949
136906692	0.152246945859	0.494949494949
136915698	0.152246945859	0.494949494949
136919236	0.152246945859	0.494949494949
136929883	0.152246945859	0.494949494949
136930556	0.152246945859	0.494949494949
136930587	0.152246945859	0.494949494949
136934449	0.152246945859	0.494949494949
136963072	0.152246945859	0.494949494949
136963794	0.152246945859	0.494949494949
136976255	0.162950649713	0.489898989899
136979530	0.212131656995	0.585858585859
136981210	0.212131656995	0.585858585859
136991517	0.212131656995	0.585858585859
136994454	0.212131656995	0.585858585859
137006198	0.205543216119	0.590909090909
137007429	0.212131656995	0.585858585859
137008235	0.212131656995	0.585858585859
137013218	0.0536007641173	0.136363636364
137013606	0.212131656995	0.585858585859
137013901	0.212131656995	0.585858585859
137014023	0.212131656995	0.585858585859
137014611	0.212131656995	0.585858585859
137015991	0.212131656995	0.585858585859
137020231	0.212131656995	0.585858585859
137021263	0.212131656995	0.585858585859
137022986	0.212131656995	0.585858585859
137024329	0.212131656995	0.585858585859
137027680	0.212131656995	0.585858585859
137029668	0.212131656995	0.585858585859
137041634	0.102674881047	0.292929292929
137042866	0.0397860813543	0.267676767677
137051974	0.116382390962	0.338383838384
137052317	0.104332089634	0.368686868687
137052542	0.114717525431	0.712121212121
137073340	0.0062179136302	0.494949494949
137078370	0.0121203458228	0.434343434343
137084682	0.0106386388761	0.444444444444
137085934	0.0106386388761	0.444444444444
137086587	0.0106386388761	0.444444444444
137086802	0.0106386388761	0.444444444444
137087576	0.013782253493	0.792929292929
137088384	0.0106386388761	0.444444444444
137089267	0.0106386388761	0.444444444444
137089721	0.0106386388761	0.444444444444
137089886	0.0106386388761	0.444444444444
137094120	0.0178766638904	0.782828282828
137095563	0.0178766638904	0.782828282828
137097094	0.0508169401343	0.378787878788
137097134	0.0178766638904	0.782828282828
137099036	0.0106386388761	0.444444444444
137101165	0.00731548587417	0.530303030303
137102511	0.061737138239	0.212121212121
137102670	0.0520296344899	0.823232323232
137105602	0.0113907034994	0.606060606061
137111221	0.00635122129031	0.636363636364
137111385	0.00635122129031	0.636363636364
137112573	0.0127844832312	0.59595959596
137114837	0.0127844832312	0.59595959596
137117904	0.0127844832312	0.59595959596
137118346	0.0127844832312	0.59595959596
137119376	0.0127844832312	0.59595959596
137120582	0.0131896821058	0.59595959596
137126465	0.0120355367973	0.60101010101
137135682	0.0079317845659	0.626262626263
137136958	0.0079317845659	0.626262626263
137157045	0.0405859918741	0.20202020202
137159866	0.0405859918741	0.20202020202
137165497	0.096634934914	0.732323232323
137165778	0.118867365296	0.722222222222
137166428	0.118867365296	0.722222222222
137166937	0.118867365296	0.722222222222
137167991	0.11399155592	0.792929292929
137168603	0.118211098345	0.818181818182
137170075	0.11399155592	0.792929292929
137173367	0.0987336992743	0.737373737374
137178076	0.118867365296	0.722222222222
137178771	0.118867365296	0.722222222222
137180951	0.096634934914	0.732323232323
137181367	0.0877290998453	0.792929292929
137181492	0.0877290998453	0.792929292929
137183956	0.12150349902	0.727272727273
137202001	0.122259269942	0.691919191919
137202133	0.122259269942	0.691919191919
137204018	0.119991583646	0.686868686869
137205495	0.130828409939	0.681818181818
137207617	0.119991583646	0.686868686869
137220385	0.0929901537947	0.69696969697
137237532	0.122259269942	0.691919191919
137240304	0.0978387210643	0.69696969697
137241227	0.0978387210643	0.69696969697
137254205	0.109170376758	0.681818181818
137259124	0.122259269942	0.691919191919
137262453	0.122259269942	0.691919191919
137270625	0.119991583646	0.686868686869
137286679	0.0978387210643	0.69696969697
137287722	0.0978387210643	0.69696969697
137290264	0.119991583646	0.686868686869
137293677	0.119991583646	0.686868686869
137300091	0.119200998093	0.666666666667
137304111	0.0913416271782	0.70202020202
137306380	0.0913416271782	0.70202020202
137309221	0.119991583646	0.686868686869
137309230	0.119991583646	0.686868686869
137309234	0.119991583646	0.686868686869
137310025	0.0913416271782	0.70202020202
137312731	0.056742115915	0.651515151515
137341058	0.125973777492	0.69696969697
137341670	0.0217489287397	0.0808080808081
137341712	0.125973777492	0.69696969697
137341825	0.125973777492	0.69696969697
137341944	0.125973777492	0.69696969697
137344534	0.112274254782	0.70202020202
137357554	0.0768177318197	0.590909090909
137383185	0.0217489287397	0.0808080808081
137399539	0.0337708983806	0.186868686869
137401355	0.0341245589649	0.212121212121
137402550	0.0341245589649	0.212121212121
137404734	0.0341245589649	0.212121212121
137406052	0.0341245589649	0.212121212121
137406375	0.0341245589649	0.212121212121
137411705	0.0341245589649	0.212121212121
137413441	0.0341245589649	0.212121212121
137413790	0.0341245589649	0.212121212121
137414544	0.0341245589649	0.212121212121
